,movie_id,avg_rating,num_ratings,title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster,pca1,pca2
945,946,3.1475409836065573,61,"Fox and the Hound, The (1981)",01-Jan-1981,,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9751170160038538,4.513125917392074
946,947,3.235294117647059,17,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.9430985890212137,0.39418897192574964
947,948,2.1666666666666665,48,Booty Call (1997),28-Feb-1997,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.9242474893733151,0.8188830121988828
948,949,3.3380281690140845,71,How to Make an American Quilt (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.0066602582070507,-0.3722375395694839
949,950,2.9,30,Georgia (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1016029419257074,-0.1619016553926351
950,951,2.8205128205128207,39,"Indian in the Cupboard, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.6753687131668715,4.193453683448242
951,952,3.1777777777777776,45,Blue in the Face (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6109138881365654,0.6287737745914491
952,953,3.3181818181818183,22,Unstrung Heroes (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3023369203450528,0.32651064838828503
953,954,3.5454545454545454,11,Unzipped (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-0.9928669227441732,0.19726481079850897
954,955,3.4081632653061225,49,Before Sunrise (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.0942737864427643,-0.3358441742434939
955,956,3.608695652173913,46,Nobody's Fool (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.913574474343149,-0.351692776523084
956,957,2.0,2,Pushing Hands (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.9973079075072564,0.9825787940970842
957,958,3.7857142857142856,14,To Live (Huozhe) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0287395030467503,-0.3148815451948928
958,959,3.46875,64,Dazed and Confused (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.47772491267609574,0.5217672817375
959,960,3.24,25,Naked (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0684894188809724,-0.22329786691909598
960,961,3.6176470588235294,34,Orlando (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9661586759361701,-0.32554196694257226
961,962,3.130434782608696,23,Ruby in Paradise (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0954256318440776,-0.1950640075942089
962,963,4.2926829268292686,41,Some Folks Call It a Sling Blade (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.16444491682524623,-1.4274897391002026
963,964,3.3333333333333335,9,"Month by the Lake, A (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.358410679633143,0.3536681409333841
964,965,3.6666666666666665,21,Funny Face (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0030115180294230147,2.364218955555535
965,966,4.1923076923076925,26,"Affair to Remember, An (1957)",01-Jan-1957,,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.4587551932261843,-0.12472160192036985
966,967,3.1666666666666665,12,Little Lord Fauntleroy (1936),01-Jan-1936,,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1390418766929484,-0.17711763734342428
967,968,3.7222222222222223,18,"Inspector General, The (1949)",01-Jan-1949,,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.23171789300100457,1.7996967850298835
968,969,3.8,75,Winnie the Pooh and the Blustery Day (1968),01-Jan-1968,,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.144935379884621,4.34010391781991
969,970,3.25,8,Hear My Song (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.7657470423404314,0.6998124555004976
970,971,3.676470588235294,34,Mediterraneo (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.08121633855438201,0.03535565575389334
971,972,3.1785714285714284,28,Passion Fish (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0650286942936429,-0.2171105715768436
972,973,3.5,4,Grateful Dead (1995),18-Oct-1996,,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-1.0318331426044978,0.22341397042245514
973,974,3.03125,32,Eye for an Eye (1996),01-Jan-1996,,http://us.imdb.com/Title?Eye+for+an+Eye+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.4113887699424274,-1.1352467133138782
974,975,3.159090909090909,44,Fear (1996),12-Apr-1996,,http://us.imdb.com/M/title-exact?Fear%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.27438211280285063,-0.8649160786881267
975,976,1.8333333333333333,12,Solo (1996),23-Aug-1996,,http://us.imdb.com/M/title-exact?Solo%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.7151377531811813,-1.5121046761088017
976,977,2.693877551020408,49,"Substitute, The (1996)",19-Apr-1996,,"http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7237398521677458,-0.3814541438212165
977,978,2.5185185185185186,27,Heaven's Prisoners (1996),10-May-1996,,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5086432238108682,-1.700792800848495
978,979,3.2,35,"Trigger Effect, The (1996)",30-Aug-1996,,"http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.37026412662280045,-1.1785438947982818
979,980,3.1818181818181817,22,Mother Night (1996),01-Nov-1996,,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0915218871187409,-0.20377096342794673
980,981,1.75,8,Dangerous Ground (1997),04-Sep-1996,,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3888661109770408,0.13679999746475327
981,982,2.8,20,Maximum Risk (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.8692018302284152,-0.984757050972505
982,983,2.4,15,"Rich Man's Wife, The (1996)",13-Sep-1996,,"http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.019554524830902052,-0.6338760241657807
983,984,2.8636363636363638,44,Shadow Conspiracy (1997),31-Jan-1997,,http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2260371434165887,-0.8013983779867284
984,985,2.8636363636363638,22,Blood & Wine (1997),15-Nov-1996,,http://us.imdb.com/Title?Blood+%26+Wine+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1435857003039458,-0.13536728574951779
985,986,2.5652173913043477,23,Turbulence (1997),10-Jan-1997,,http://us.imdb.com/M/title-exact?Turbulence%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.08262151066054069,-0.6881117589308454
986,987,2.5,4,Underworld (1997),09-May-1997,,http://us.imdb.com/M/title-exact?Underworld%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.01362739886615092,-0.6296387139548967
987,988,2.313953488372093,86,"Beautician and the Beast, The (1997)",07-Feb-1997,,"http://us.imdb.com/M/title-exact?Beautician%20and%20the%20Beast,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.728992185871777,0.6983140205451084
988,989,2.84375,32,Cats Don't Dance (1997),26-Mar-1997,,http://us.imdb.com/M/title-exact?Cats%20Don%27t%20Dance%20(1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2.436816526333808,6.430681789121486
989,990,3.090909090909091,33,Anna Karenina (1997),04-Apr-1997,,http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.218251026685015,-0.23020631123704388
990,991,2.24,25,Keys to Tulsa (1997),11-Apr-1997,,http://us.imdb.com/Title?Keys+to+Tulsa+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.4831759285580562,-0.5494473419378684
991,992,3.0,4,Head Above Water (1996),20-Jun-1997,,http://us.imdb.com/M/title-exact?Head+Above+Water+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-0.1649409313093716,-0.1775327337711552
992,993,3.515151515151515,66,Hercules (1997),27-Jun-1997,,http://us.imdb.com/M/title-exact?Hercules+(1997),0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4.065673621962908,7.058505461750384
993,994,2.2857142857142856,7,"Last Time I Committed Suicide, The (1997)",20-Jun-1997,,http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.305711726039442,0.023970140959014577
994,995,3.161290322580645,31,"Kiss Me, Guido (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Kiss+Me%2C+Guido+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6766687805643317,0.6650727082973509
995,996,2.5,14,"Big Green, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09248004400903856,2.7378378389739666
996,997,2.125,16,Stuart Saves His Family (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Stuart%20Saves%20His%20Family%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.9137972020881918,0.9229515093836467
997,998,2.5625,16,Cabin Boy (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Cabin%20Boy%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8422094589585344,0.8288964525758062
998,999,2.8,10,Clean Slate (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.830371997484525,0.7918755980257373
999,1000,3.0,10,Lightning Jack (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Lightning%20Jack%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.7336524362977337,0.7548215493426155
1000,1001,2.0,17,"Stupids, The (1996)",30-Aug-1996,,"http://us.imdb.com/M/title-exact?Stupids,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.9297467669448882,0.9474847819473313
1001,1002,1.875,8,"Pest, The (1997)",07-Feb-1997,,"http://us.imdb.com/M/title-exact?Pest,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.9907370921764965,0.9954140626108517
1002,1003,2.25,8,That Darn Cat! (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4401950107890763,1.7922590887429575
1003,1004,3.111111111111111,9,Geronimo: An American Legend (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.0976508761134147,-0.1522127869215401
1004,1005,3.6818181818181817,22,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",01-Jan-1991,,http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0097073235419898,-0.31126245692262094
1005,1006,2.8260869565217392,23,Until the End of the World (Bis ans Ende der Welt) (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49390331567058726,-0.5914031922111513
1006,1007,4.127659574468085,47,Waiting for Guffman (1996),31-Jan-1997,,http://us.imdb.com/M/title-exact?Waiting%20for%20Guffman%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.4464774067701479,0.4198861470321908
1007,1008,3.3783783783783785,37,I Shot Andy Warhol (1996),01-May-1996,,http://us.imdb.com/M/title-exact?I%20Shot%20Andy%20Warhol%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9917977731601069,-0.2811220737574244
1008,1009,3.375,64,Stealing Beauty (1996),14-Jun-1996,,http://us.imdb.com/M/title-exact?Stealing%20Beauty%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8707405212530929,-0.3435650017520158
1009,1010,3.25,44,Basquiat (1996),16-Aug-1996,,http://us.imdb.com/M/title-exact?Basquiat%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9812756828971047,-0.26990011217867643
1010,1011,3.225806451612903,93,2 Days in the Valley (1996),27-Sep-1996,,http://us.imdb.com/M/title-exact?2%20Days%20in%20the%20Valley%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.015592108788944042,-0.9204718125778611
1011,1012,3.53,100,Private Parts (1997),07-Mar-1997,,http://us.imdb.com/M/title-exact?Private%20Parts%20(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9163593652145889,0.09848447978364375
1012,1013,2.289473684210526,38,Anaconda (1997),11-Apr-1997,,http://us.imdb.com/M/title-exact?Anaconda%20%281997%29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.866738223461732,-0.9171153932471201
1013,1014,3.061224489795918,98,Romy and Michele's High School Reunion (1997),25-Apr-1997,,http://us.imdb.com/M/title-exact?Romy%20and%20Michele%27s%20High%20School%20Reunion%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.3912693709288744,0.5298319056560917
1014,1015,2.8333333333333335,12,Shiloh (1997),23-May-1997,,http://us.imdb.com/M/title-exact?Shiloh%20%281997%29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2396604435877997,1.7853691064110504
1015,1016,3.45985401459854,137,Con Air (1997),06-Jun-1997,,http://us.imdb.com/M/title-exact?Con%20Air%20%281997%29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5041500630723785,-1.400347732775886
1016,1017,3.24,50,Trees Lounge (1996),11-Oct-1996,,http://us.imdb.com/M/title-exact?Trees%20Lounge%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9558875179436926,-0.28178788716868425
1017,1018,3.1875,32,Tie Me Up! Tie Me Down! (1990),01-Jan-1990,,http://us.imdb.com/Title?%A1%C1tame%21+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0455514157940928,-0.22838846577203978
1018,1019,3.967741935483871,31,"Die xue shuang xiong (Killer, The) (1989)",01-Jan-1989,,http://us.imdb.com/M/title-exact?Die%20xue%20shuang%20xiong%20(1989),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.510837497803994,-1.5536498388917408
1019,1020,3.8857142857142857,35,Gaslight (1944),01-Jan-1944,,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.7683888821450038,-2.0134334371593035
1020,1021,3.8157894736842106,38,8 1/2 (1963),01-Jan-1963,,http://us.imdb.com/M/title-exact?8%201/2%20(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.915720501390465,-0.3774976183785383
1021,1022,3.4375,32,"Fast, Cheap & Out of Control (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Fast,+Cheap+&+Out+of+Control+(1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-0.9159458340018382,0.17134158442975017
1022,1023,2.5806451612903225,31,Fathers' Day (1997),09-May-1997,,http://us.imdb.com/M/title-exact?Fathers%27%20Day%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.7716792414921715,0.7899015394524564
1023,1024,3.6,15,Mrs. Dalloway (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Mrs%2E+Dalloway+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.6052188203372004,0.02835008389852461
1024,1025,2.9318181818181817,44,Fire Down Below (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Fire+Down+Below+(1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.7890797127551556,-1.6872481314066097
1025,1026,2.5,4,"Lay of the Land, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Lay+of+the+Land%2C+The+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.5172886657818503,0.544518634141092
1026,1027,2.6666666666666665,3,"Shooter, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Shooter,%20The%20(1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5120998611872729,-0.26798262936498485
1027,1028,3.0405405405405403,148,Grumpier Old Men (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Grumpier%20Old%20Men%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.3308486663999635,0.39705491554317135
1028,1029,2.0,14,Jury Duty (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Jury%20Duty%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.9432589950573615,0.9545035843772814
1029,1030,2.25,20,"Beverly Hillbillies, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Beverly%20Hillbillies,%20The%20(1993)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.875327257044039,0.8867202327700437
1030,1031,2.2857142857142856,7,Lassie (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Lassie%20(1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8580019858571262,2.532797883578096
1031,1032,2.875,16,Little Big League (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Little%20Big%20League%20(1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1628491187665842,2.6525400172329943
1032,1033,2.78125,32,Homeward Bound II: Lost in San Francisco (1996),08-Mar-1996,,http://us.imdb.com/M/title-exact?Homeward%20Bound%20II:%20Lost%20in%20San%20Francisco%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0516879631963647,2.367776115311465
1033,1034,2.5185185185185186,27,"Quest, The (1996)",26-Apr-1996,,"http://us.imdb.com/M/title-exact?Quest,%20The%20(1996/I)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1949420963967627,-0.00017118771238969717
1034,1035,3.161764705882353,68,Cool Runnings (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Cool%20Runnings%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.5099403442515626,0.5784054939887814
1035,1036,2.75,24,Drop Dead Fred (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Drop%20Dead%20Fred%20(1991),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.810231287340647,2.6203659482735704
1036,1037,2.0,24,Grease 2 (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?Grease%202%20(1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-0.41759006656351133,2.6952614846337637
1037,1038,2.823529411764706,17,Switchback (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Switchback+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0978644248767795,-0.7296068438047661
1038,1039,4.011111111111111,90,Hamlet (1996),24-Jan-1997,,http://us.imdb.com/M/title-exact?Hamlet%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6495482383945665,-0.5411476895353676
1039,1040,2.6,25,Two if by Sea (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Two%20if%20by%20Sea%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.9569352831357618,0.7795345364664534
1040,1041,3.193548387096774,62,Forget Paris (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Forget%20Paris%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.6931626652445734,0.5653665013162881
1041,1042,3.142857142857143,28,Just Cause (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Just%20Cause%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.6153072839971067,-1.8373545840116168
1042,1043,3.0,8,Rent-a-Kid (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Rent-a-Kid%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.806654324128807,0.7535582022478349
1043,1044,3.225,40,"Paper, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Paper,%20The%20(1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2365108112458785,0.30443033941440706
1044,1045,3.24,25,Fearless (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Fearless%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0684894188809724,-0.22329786691909598
1045,1046,3.1739130434782608,46,Malice (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Malice%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2858155977901873,-0.8727817870322443
1046,1047,2.8358208955223883,134,Multiplicity (1996),12-Jul-1996,,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.26600522696743095,0.49406421447174304
1047,1048,3.0136986301369864,73,She's the One (1996),23-Aug-1996,,http://us.imdb.com/M/title-exact?She's%20the%20One%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.6730464875822697,0.5782955303669928
1048,1049,2.52,25,House Arrest (1996),02-Aug-1996,,http://us.imdb.com/Title?House+Arrest+(1996/I),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8086270125251375,0.8169768222330019
1049,1050,3.6511627906976742,43,"Ghost and Mrs. Muir, The (1947)",01-Jan-1947,,"http://us.imdb.com/M/title-exact?Ghost%20and%20Mrs.%20Muir,%20The%20(1947)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.0815364424291771,-0.3740473331892627
1050,1051,3.2439024390243905,41,"Associate, The (1996)",19-Oct-1996,,"http://us.imdb.com/M/title-exact?Associate,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.618110271683426,0.6239165006429273
1051,1052,2.28,25,Dracula: Dead and Loving It (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Dracula:%20Dead%20and%20Loving%20It%20(1995),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-0.7155425964294292,0.6984490904971588
